date,location,district,water_ph,turbidity_ntu,ecoli_count_per_100ml,total_coliform_count,temperature_celsius,rainfall_mm_last_7days,population_density,sanitation_score,distance_to_healthcare_km,water_source_type,previous_outbreak_history,is_monsoon_season,month,outbreak_occurred,case_count,outbreak_probability,severity_level,disease_type,age_group_affected
2024-03-12,"Imphal, Manipur",Manipur,7.25,4.45,24.46,57.64,26.1,4.5,86.0,5.0,3.6,Hand Pump,0,0,3,0,0,0.12,None,None,None
2023-10-07,"Lunglei, Mizoram",Mizoram,6.39,0.2,91.78,217.92,21.1,10.4,176.0,2.0,4.3,Hand Pump,0,0,10,1,14,0.42,Medium,Diarrhea,Children
2023-10-11,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.71,2.31,6.82,20.84,20.9,2.1,17.0,1.7,14.6,Bore Well,0,0,10,0,0,0.36,None,None,None
2023-12-08,"Shillong, Meghalaya",Meghalaya,7.69,4.06,53.43,133.38,23.3,4.8,17.0,6.7,8.6,Piped Supply,0,0,12,0,0,0.09,None,None,None
2024-11-30,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,8.67,1.8,8.12,23.63,21.2,2.6,36.0,4.5,2.8,River/Stream,0,0,11,0,0,0.57,None,None,None
2024-07-10,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,6.47,3.85,16.11,37.92,26.6,54.6,167.0,4.8,0.5,Piped Supply,1,1,7,1,53,0.95,High,Diarrhea,Mixed
2024-08-16,"Dharmanagar, Tripura",Tripura,7.47,7.62,36.97,165.85,19.7,66.3,121.0,2.3,6.7,Hand Pump,0,1,8,0,0,0.82,None,None,None
2023-06-02,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.58,2.52,0.53,1.44,26.2,76.6,24.0,3.7,19.2,Surface Water,0,1,6,1,50,0.95,High,Diarrhea,Mixed
2024-04-17,"Aizawl, Mizoram",Mizoram,6.63,4.44,71.14,343.63,28.1,15.8,26.0,1.0,2.5,Piped Supply,0,0,4,0,0,0.29,None,None,None
2024-12-15,"Lunglei, Mizoram",Mizoram,7.11,2.8,2.63,8.97,23.3,4.9,35.0,2.8,1.0,Hand Pump,0,0,12,1,19,0.32,Medium,Diarrhea,Adults
2023-11-09,"Agartala, Tripura",Tripura,6.31,0.58,44.37,175.69,19.8,0.1,31.0,1.0,4.5,Piped Supply,0,0,11,0,0,0.39,None,None,None
2024-12-03,"Dharmanagar, Tripura",Tripura,7.75,5.92,0.19,0.94,24.6,2.1,6.0,1.7,7.6,River/Stream,0,0,12,0,0,0.47,None,None,None
2023-02-02,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.74,1.87,1.89,9.42,31.3,2.6,87.0,3.6,1.3,Piped Supply,0,0,2,0,0,0.29,None,None,None
2024-09-14,"Kohima, Nagaland",Nagaland,7.01,3.25,15.64,33.38,19.2,146.2,22.0,2.2,2.8,Hand Pump,1,1,9,1,54,0.95,High,Diarrhea,Mixed
2023-04-22,"Aizawl, Mizoram",Mizoram,6.34,2.29,7.65,27.39,30.8,7.6,28.0,4.3,9.1,Hand Pump,0,0,4,1,21,0.42,High,Diarrhea,Adults
2023-02-02,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.65,0.18,9.59,45.15,27.6,13.4,36.0,2.3,1.5,Hand Pump,0,0,2,1,23,0.32,High,Gastroenteritis,Elderly
2023-07-30,"Shillong, Meghalaya",Meghalaya,6.76,7.44,9.41,43.72,20.2,219.4,115.0,1.5,15.4,River/Stream,0,1,7,1,53,0.95,High,Diarrhea,Elderly
2024-02-25,"Lunglei, Mizoram",Mizoram,6.37,5.51,30.93,122.76,29.5,3.1,15.0,7.2,4.2,Bore Well,1,0,2,0,0,0.46,None,None,None
2023-03-12,"Lunglei, Mizoram",Mizoram,8.28,2.56,11.18,31.19,30.1,0.4,268.0,4.3,22.3,Surface Water,0,0,3,1,23,0.54,High,Hepatitis A,Mixed
2023-06-12,"Kohima, Nagaland",Nagaland,5.64,3.49,47.8,216.42,24.8,40.2,8.0,3.3,6.2,Piped Supply,0,1,6,1,24,0.59,High,Typhoid,Elderly
2023-07-26,"Guwahati, Assam",Assam,7.0,7.23,18.59,45.48,20.4,57.3,99.0,1.0,11.4,Hand Pump,1,1,7,1,52,0.95,High,Diarrhea,Elderly
2024-08-05,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.47,7.76,31.13,99.83,25.7,80.9,23.0,1.7,37.5,Hand Pump,0,1,8,1,53,0.92,High,Diarrhea,Mixed
2023-12-22,"Agartala, Tripura",Tripura,7.44,0.7,41.77,149.43,23.6,0.3,114.0,1.0,9.4,Piped Supply,0,0,12,0,0,0.29,None,None,None
2023-06-29,"Lunglei, Mizoram",Mizoram,7.1,6.65,55.55,229.58,27.2,255.8,63.0,4.5,9.7,River/Stream,0,1,6,1,52,0.95,High,Gastroenteritis,Adults
2024-12-16,"Kohima, Nagaland",Nagaland,8.01,1.79,6.3,28.58,24.1,5.6,76.0,2.7,17.6,Bore Well,0,0,12,1,17,0.36,Medium,Typhoid,Elderly
2024-11-13,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.52,1.75,8.59,40.15,24.4,1.1,91.0,3.1,22.3,Surface Water,0,0,11,1,29,0.54,High,Typhoid,Children
2024-01-13,"Silchar, Assam",Assam,7.33,1.19,12.61,51.03,25.3,12.1,45.0,5.4,28.4,River/Stream,0,0,1,1,19,0.37,Medium,Diarrhea,Elderly
2023-08-01,"Churachandpur, Manipur",Manipur,6.14,1.96,118.79,427.49,22.8,60.0,49.0,2.2,1.4,Bore Well,1,1,8,1,48,0.95,High,Typhoid,Adults
2024-02-11,"Guwahati, Assam",Assam,6.64,0.14,73.36,201.28,28.0,12.3,23.0,3.3,11.5,Bore Well,0,0,2,1,19,0.36,Medium,Typhoid,Mixed
2024-05-11,"Imphal, Manipur",Manipur,7.65,15.87,62.99,262.74,26.9,3.4,8.0,1.0,17.2,River/Stream,0,0,5,1,35,0.77,High,Diarrhea,Mixed
2023-10-13,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.63,3.89,7.27,15.69,23.0,2.0,24.0,3.6,4.5,Bore Well,0,0,10,1,9,0.26,Medium,Diarrhea,Mixed
2023-06-22,"Silchar, Assam",Assam,8.57,0.06,11.38,49.4,24.7,161.7,132.0,2.7,6.7,Bore Well,0,1,6,1,37,0.86,High,Diarrhea,Adults
2023-02-05,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.58,0.59,1.72,7.98,28.3,12.3,25.0,1.0,0.5,Surface Water,0,0,2,1,17,0.44,Medium,Typhoid,Children
2024-02-04,"Agartala, Tripura",Tripura,6.91,0.36,1.36,5.8,30.7,1.3,18.0,5.2,11.3,Bore Well,0,0,2,1,12,0.16,Medium,Diarrhea,Adults
2023-09-13,"Aizawl, Mizoram",Mizoram,8.62,1.78,28.53,61.51,21.6,106.6,30.0,3.6,5.3,Surface Water,1,1,9,1,52,0.95,High,Diarrhea,Adults
2024-11-27,"Dimapur, Nagaland",Nagaland,6.66,0.64,89.16,376.56,23.7,1.9,74.0,2.0,7.2,Bore Well,0,0,11,0,0,0.26,None,None,None
2023-06-21,"Agartala, Tripura",Tripura,7.01,2.0,0.63,1.43,27.8,43.2,20.0,3.3,0.8,Hand Pump,0,1,6,0,0,0.52,None,None,None
2023-11-27,"Churachandpur, Manipur",Manipur,8.8,0.47,7.32,31.45,20.7,1.8,10.0,4.5,0.8,River/Stream,1,0,11,0,0,0.87,None,None,None
2023-05-04,"Shillong, Meghalaya",Meghalaya,6.4,1.61,19.84,86.23,30.1,5.8,22.0,3.4,6.4,Piped Supply,0,0,5,1,24,0.39,High,Typhoid,Children
2024-02-03,"Shillong, Meghalaya",Meghalaya,6.5,7.65,11.98,37.33,30.3,5.4,47.0,4.0,1.5,Bore Well,0,0,2,0,0,0.26,None,None,None
2024-09-30,"Aizawl, Mizoram",Mizoram,7.02,4.78,105.2,439.95,22.1,28.9,46.0,1.7,12.7,Surface Water,0,1,9,1,52,0.95,High,Diarrhea,Children
2024-12-30,"Churachandpur, Manipur",Manipur,7.82,4.54,5.46,15.14,22.9,1.8,17.0,2.3,3.6,River/Stream,0,0,12,0,0,0.47,None,None,None
2024-10-08,"Agartala, Tripura",Tripura,7.75,1.7,9.83,47.99,18.6,2.4,105.0,4.9,11.7,Surface Water,0,0,10,0,0,0.54,None,None,None
2024-12-05,"Aizawl, Mizoram",Mizoram,8.14,4.17,30.15,146.83,22.9,1.5,94.0,3.1,1.4,Hand Pump,0,0,12,0,0,0.32,None,None,None
2024-08-22,"Imphal, Manipur",Manipur,7.49,0.62,0.37,1.43,19.5,78.8,17.0,1.0,23.4,Surface Water,0,1,8,1,55,0.95,High,Diarrhea,Children
2024-09-23,"Dharmanagar, Tripura",Tripura,7.95,4.89,31.39,68.29,15.5,125.7,40.0,3.4,2.0,Piped Supply,1,1,9,1,47,0.95,High,Typhoid,Children
2023-05-21,"Aizawl, Mizoram",Mizoram,7.61,2.77,9.41,28.8,28.9,21.4,213.0,1.7,14.7,Surface Water,0,0,5,0,0,0.54,None,None,None
2023-09-01,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,8.15,3.03,102.49,497.05,17.6,88.0,61.0,1.4,2.0,Hand Pump,0,1,9,1,45,0.95,High,Diarrhea,Children
2024-06-17,"Dharmanagar, Tripura",Tripura,6.05,0.64,84.78,360.43,23.3,170.6,11.0,1.3,2.2,Piped Supply,0,1,6,1,49,0.89,High,Typhoid,Elderly
2023-09-06,"Shillong, Meghalaya",Meghalaya,6.68,0.96,17.93,44.32,16.6,218.8,110.0,2.1,5.1,Surface Water,0,1,9,1,47,0.94,High,Diarrhea,Mixed
2024-06-17,"Aizawl, Mizoram",Mizoram,7.57,0.65,14.05,62.27,28.6,53.5,64.0,4.8,4.5,Bore Well,1,1,6,1,58,0.95,High,Diarrhea,Adults
2023-07-29,"Dibrugarh, Assam",Assam,5.91,4.21,128.67,410.53,23.6,103.9,280.0,2.6,17.1,River/Stream,0,1,7,1,39,0.95,High,Diarrhea,Children
2024-03-12,"Agartala, Tripura",Tripura,7.4,6.6,91.25,214.21,34.1,0.7,80.0,2.0,11.8,Surface Water,0,0,3,1,28,0.54,High,Diarrhea,Adults
2023-11-07,"Tura, Meghalaya",Meghalaya,8.43,0.28,10.58,38.48,22.8,11.9,50.0,1.3,2.1,Surface Water,1,0,11,1,34,0.74,High,Gastroenteritis,Mixed
2024-01-22,"Dibrugarh, Assam",Assam,6.83,9.34,7.52,35.4,22.8,1.3,59.0,2.2,5.7,Hand Pump,0,0,1,0,0,0.32,None,None,None
2023-06-09,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.78,0.79,67.46,194.2,28.6,130.7,613.0,3.0,15.5,Hand Pump,1,1,6,1,56,0.95,High,Diarrhea,Elderly
2024-09-01,"Churachandpur, Manipur",Manipur,8.78,3.03,13.47,67.13,21.0,54.1,24.0,2.4,5.7,Surface Water,1,1,9,1,39,0.95,High,Diarrhea,Mixed
2023-03-15,"Aizawl, Mizoram",Mizoram,7.84,0.44,25.81,64.03,31.9,3.1,165.0,2.8,1.0,Hand Pump,0,0,3,1,20,0.32,Medium,Hepatitis A,Elderly
2024-05-18,"Lunglei, Mizoram",Mizoram,7.67,3.31,27.58,70.78,26.7,0.9,28.0,1.0,0.5,Hand Pump,0,0,5,0,0,0.32,None,None,None
2024-05-16,"Tura, Meghalaya",Meghalaya,7.32,3.6,6.55,19.67,26.7,5.1,61.0,6.2,21.4,River/Stream,0,0,5,0,0,0.37,None,None,None
2023-05-08,"Lunglei, Mizoram",Mizoram,7.85,0.7,18.56,59.59,29.1,7.4,48.0,1.2,4.6,Surface Water,1,0,5,0,0,0.74,None,None,None
2023-12-23,"Churachandpur, Manipur",Manipur,7.66,3.96,2.34,6.18,24.3,18.6,83.0,2.2,6.4,Piped Supply,0,0,12,0,0,0.29,None,None,None
2024-03-10,"Agartala, Tripura",Tripura,7.99,2.96,13.12,58.81,30.2,8.1,70.0,2.2,9.4,Hand Pump,1,0,3,0,0,0.62,None,None,None
2024-11-23,"Guwahati, Assam",Assam,5.88,1.23,6.04,29.41,23.4,4.9,106.0,2.8,1.7,Surface Water,1,0,11,0,0,0.84,None,None,None
2023-05-31,"Tura, Meghalaya",Meghalaya,7.09,2.25,2.62,9.48,28.8,4.7,50.0,2.1,5.6,River/Stream,0,0,5,0,0,0.47,None,None,None
2023-01-13,"Silchar, Assam",Assam,7.08,10.15,58.76,238.05,25.1,6.4,89.0,1.4,10.3,Hand Pump,0,0,1,1,24,0.62,High,Gastroenteritis,Adults
2024-03-09,"Dibrugarh, Assam",Assam,7.78,3.68,23.09,81.88,25.5,3.1,153.0,1.6,15.0,Piped Supply,0,0,3,0,0,0.39,None,None,None
2024-06-29,"Dimapur, Nagaland",Nagaland,6.51,1.79,36.31,77.54,22.0,47.0,52.0,3.1,2.3,River/Stream,0,1,6,1,39,0.67,High,Hepatitis A,Children
2023-04-22,"Dimapur, Nagaland",Nagaland,8.65,1.02,0.62,1.42,29.7,9.4,12.0,2.3,17.6,Piped Supply,0,0,4,1,24,0.49,High,Diarrhea,Mixed
2024-12-16,"Tura, Meghalaya",Meghalaya,7.04,2.1,39.88,159.05,25.3,26.5,91.0,3.5,11.8,Surface Water,0,0,12,1,22,0.54,High,Diarrhea,Mixed
2024-06-21,"Lunglei, Mizoram",Mizoram,7.57,1.45,26.51,105.49,22.1,59.7,94.0,3.7,12.3,Hand Pump,1,1,6,1,53,0.95,High,Diarrhea,Mixed
2023-07-06,"Churachandpur, Manipur",Manipur,7.59,1.68,41.09,107.66,25.9,122.9,14.0,2.1,1.2,Hand Pump,0,1,7,1,40,0.82,High,Diarrhea,Adults
2023-07-16,"Tura, Meghalaya",Meghalaya,7.46,6.76,40.0,196.13,24.2,53.0,55.0,5.7,13.6,Hand Pump,0,1,7,0,0,0.72,None,None,None
2023-04-22,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,5.84,12.77,5.92,12.84,30.6,16.1,176.0,2.5,2.4,Bore Well,1,0,4,1,34,0.86,High,Diarrhea,Children
2024-08-22,"Shillong, Meghalaya",Meghalaya,6.85,10.3,33.93,130.78,17.6,139.0,93.0,3.6,17.0,Bore Well,1,1,8,1,48,0.95,High,Diarrhea,Children
2023-04-10,"Shillong, Meghalaya",Meghalaya,7.12,8.86,5.74,27.71,29.0,15.4,64.0,3.8,32.3,Bore Well,0,0,4,0,0,0.36,None,None,None
2023-09-30,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.56,5.21,111.25,241.65,19.7,48.0,32.0,4.1,6.9,Piped Supply,0,1,9,1,31,0.89,High,Typhoid,Elderly
2023-11-19,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,5.76,4.11,4.13,11.17,20.9,2.1,52.0,1.7,0.9,Piped Supply,0,0,11,1,12,0.39,Medium,Diarrhea,Elderly
2023-12-05,"Dharmanagar, Tripura",Tripura,8.6,1.21,36.25,150.41,20.4,2.2,59.0,3.0,6.3,Hand Pump,0,0,12,1,18,0.42,Medium,Hepatitis A,Adults
2023-01-27,"Kohima, Nagaland",Nagaland,5.68,3.11,17.25,40.38,22.9,3.4,38.0,2.0,13.7,River/Stream,0,0,1,1,39,0.67,High,Typhoid,Mixed
2024-06-11,"Lunglei, Mizoram",Mizoram,7.02,3.73,268.77,1056.96,23.4,87.6,381.0,1.6,0.6,Bore Well,0,1,6,0,0,0.95,None,None,None
2023-11-26,"Guwahati, Assam",Assam,6.98,0.87,8.73,36.83,22.4,3.4,59.0,2.1,2.0,Bore Well,0,0,11,0,0,0.26,None,None,None
2024-11-25,"Imphal, Manipur",Manipur,7.86,4.29,25.53,120.29,22.1,5.7,33.0,3.2,33.8,Hand Pump,0,0,11,0,0,0.42,None,None,None
2023-03-25,"Aizawl, Mizoram",Mizoram,7.28,2.61,13.88,68.21,29.6,0.7,75.0,3.8,3.9,Hand Pump,0,0,3,0,0,0.32,None,None,None
2023-04-13,"Agartala, Tripura",Tripura,7.91,5.71,20.25,49.06,27.7,2.7,93.0,4.7,2.3,River/Stream,0,0,4,0,0,0.47,None,None,None
2024-08-08,"Dharmanagar, Tripura",Tripura,8.11,1.99,63.9,251.27,24.0,51.5,143.0,2.7,8.7,River/Stream,1,1,8,1,51,0.95,High,Diarrhea,Mixed
2023-06-22,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.03,0.46,14.81,30.29,23.6,94.8,141.0,3.0,1.8,Bore Well,0,1,6,1,26,0.76,High,Diarrhea,Adults
2024-11-06,"Agartala, Tripura",Tripura,6.94,3.89,114.66,275.88,24.1,0.8,124.0,4.6,0.9,Hand Pump,0,0,11,1,45,0.72,High,Gastroenteritis,Elderly
2024-01-28,"Dharmanagar, Tripura",Tripura,6.04,8.18,8.49,34.22,28.3,0.7,16.0,3.7,4.1,Piped Supply,0,0,1,0,0,0.39,None,None,None
2024-11-17,"Silchar, Assam",Assam,7.65,7.79,0.52,2.13,25.1,2.0,57.0,1.0,4.2,River/Stream,0,0,11,0,0,0.47,None,None,None
2024-12-09,"Aizawl, Mizoram",Mizoram,6.89,1.15,3.22,6.47,23.6,5.6,54.0,2.4,4.8,River/Stream,0,0,12,0,0,0.47,None,None,None
2024-10-21,"Aizawl, Mizoram",Mizoram,6.43,0.55,11.81,35.66,19.9,3.2,370.0,1.3,1.9,Hand Pump,0,0,10,0,0,0.42,None,None,None
2024-03-23,"Dharmanagar, Tripura",Tripura,8.14,5.3,51.5,201.18,31.3,0.2,118.0,1.8,2.5,Piped Supply,0,0,3,1,16,0.29,Medium,Diarrhea,Adults
2023-04-29,"Kohima, Nagaland",Nagaland,7.44,7.73,3.51,13.32,27.9,2.1,9.0,2.1,6.2,Piped Supply,0,0,4,0,0,0.29,None,None,None
2023-01-02,"Tura, Meghalaya",Meghalaya,9.0,1.43,44.61,151.32,23.5,4.1,31.0,2.1,31.2,River/Stream,1,0,1,0,0,0.95,None,None,None
2023-11-24,"Dharmanagar, Tripura",Tripura,7.48,7.95,11.79,58.34,24.4,1.8,108.0,1.9,2.6,Surface Water,0,0,11,0,0,0.44,None,None,None
2023-08-16,"Silchar, Assam",Assam,7.96,0.24,72.96,339.23,22.7,212.8,30.0,1.0,2.5,River/Stream,0,1,8,1,65,0.95,High,Hepatitis A,Elderly
2023-08-13,"Imphal, Manipur",Manipur,7.35,1.58,6.6,15.77,23.0,43.9,19.0,3.5,10.7,Surface Water,0,1,8,1,46,0.74,High,Typhoid,Children
2024-09-05,"Aizawl, Mizoram",Mizoram,7.06,2.74,6.12,19.05,19.1,93.3,194.0,2.6,9.0,Bore Well,1,1,9,1,48,0.95,High,Diarrhea,Elderly
2024-12-22,"Lunglei, Mizoram",Mizoram,8.24,3.45,388.13,982.6,25.3,0.9,8.0,5.4,4.4,Piped Supply,0,0,12,0,0,0.79,None,None,None
2023-08-19,"Agartala, Tripura",Tripura,7.8,1.29,21.24,50.73,23.9,76.3,133.0,2.4,26.2,Surface Water,0,1,8,1,43,0.95,High,Diarrhea,Adults
2023-01-23,"Churachandpur, Manipur",Manipur,5.5,0.58,26.43,81.53,31.1,1.0,112.0,1.0,19.7,Hand Pump,0,0,1,0,0,0.52,None,None,None
2024-02-05,"Lunglei, Mizoram",Mizoram,5.66,7.92,115.02,236.12,32.3,26.2,103.0,4.0,5.0,Piped Supply,0,0,2,1,32,0.79,High,Cholera,Children
2023-05-15,"Aizawl, Mizoram",Mizoram,6.98,7.4,42.75,89.63,28.1,7.0,181.0,4.3,20.3,River/Stream,0,0,5,1,29,0.57,High,Gastroenteritis,Elderly
2024-04-13,"Dimapur, Nagaland",Nagaland,6.08,1.57,10.77,52.75,33.3,6.2,187.0,2.5,10.5,Surface Water,0,0,4,1,45,0.64,High,Hepatitis A,Adults
2023-08-12,"Dharmanagar, Tripura",Tripura,9.0,1.8,54.87,235.22,21.6,140.6,22.0,1.7,13.9,Bore Well,0,1,8,1,48,0.95,High,Diarrhea,Adults
2024-01-21,"Lunglei, Mizoram",Mizoram,6.3,10.83,0.11,0.56,23.7,19.7,54.0,3.2,23.2,Surface Water,0,0,1,1,30,0.84,High,Gastroenteritis,Adults
2023-02-23,"Silchar, Assam",Assam,7.14,0.28,39.26,148.12,29.6,17.7,102.0,5.7,15.0,Piped Supply,0,0,2,0,0,0.19,None,None,None
2024-10-04,"Agartala, Tripura",Tripura,8.12,4.63,4.24,16.75,21.1,1.1,315.0,4.1,14.9,Bore Well,1,0,10,1,30,0.66,High,Typhoid,Adults
2024-10-30,"Agartala, Tripura",Tripura,6.62,0.18,38.23,160.23,18.6,2.4,196.0,1.1,3.2,Bore Well,0,0,10,0,0,0.26,None,None,None
2024-10-27,"Lunglei, Mizoram",Mizoram,7.97,2.3,30.05,112.46,22.6,1.7,99.0,4.8,17.1,Hand Pump,0,0,10,1,20,0.42,Medium,Diarrhea,Mixed
2024-10-18,"Dimapur, Nagaland",Nagaland,7.93,1.61,11.94,55.93,19.5,4.7,73.0,3.0,10.3,Surface Water,1,0,10,1,42,0.84,High,Typhoid,Adults
2024-01-29,"Imphal, Manipur",Manipur,7.96,0.95,3.18,9.13,28.8,3.5,124.0,1.5,4.4,Hand Pump,0,0,1,1,12,0.32,Medium,Diarrhea,Adults
2024-02-20,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.34,7.76,15.47,71.63,28.8,3.1,19.0,2.8,22.3,Hand Pump,0,0,2,0,0,0.42,None,None,None
2024-06-26,"Imphal, Manipur",Manipur,7.0,2.64,91.1,393.94,24.2,72.2,52.0,1.9,2.0,River/Stream,0,1,6,1,42,0.95,High,Typhoid,Adults
2024-11-05,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.23,0.64,6.19,19.5,22.5,4.9,7.0,1.2,2.3,River/Stream,0,0,11,1,16,0.47,Medium,Diarrhea,Elderly
2023-05-06,"Guwahati, Assam",Assam,7.11,4.45,25.2,96.57,28.2,10.8,114.0,1.5,29.7,Surface Water,0,0,5,1,20,0.54,Medium,Diarrhea,Children
2023-03-28,"Silchar, Assam",Assam,6.79,0.5,0.92,2.64,29.5,10.1,24.0,2.1,21.5,Piped Supply,0,0,3,1,17,0.39,Medium,Gastroenteritis,Children
2023-09-12,"Tura, Meghalaya",Meghalaya,6.14,1.25,332.13,1575.51,23.9,53.6,397.0,1.2,10.2,River/Stream,0,1,9,1,48,0.95,High,Cholera,Adults
2024-08-13,"Imphal, Manipur",Manipur,7.31,32.69,26.73,108.08,23.4,115.8,107.0,1.6,10.7,River/Stream,0,1,8,0,0,0.95,None,None,None
2024-09-12,"Churachandpur, Manipur",Manipur,8.57,6.08,28.02,80.55,20.4,134.4,29.0,1.1,11.1,Bore Well,0,1,9,1,43,0.95,High,Diarrhea,Adults
2023-11-03,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.68,7.82,16.96,39.24,21.7,2.7,16.0,2.7,16.9,Surface Water,0,0,11,1,26,0.54,High,Diarrhea,Adults
2024-09-29,"Lunglei, Mizoram",Mizoram,8.76,0.32,205.06,618.06,19.9,57.3,39.0,2.7,10.3,Piped Supply,0,1,9,1,36,0.95,High,Diarrhea,Elderly
2024-11-23,"Lunglei, Mizoram",Mizoram,7.54,5.62,12.13,52.48,22.0,1.1,25.0,2.2,11.1,Surface Water,0,0,11,1,27,0.54,High,Typhoid,Adults
2024-01-17,"Kohima, Nagaland",Nagaland,6.46,3.99,35.82,168.75,29.5,7.0,85.0,2.5,5.1,River/Stream,0,0,1,1,32,0.57,High,Diarrhea,Mixed
2024-01-24,"Guwahati, Assam",Assam,8.67,19.05,8.88,41.65,27.9,2.4,128.0,3.7,7.4,Surface Water,0,0,1,1,33,0.74,High,Typhoid,Mixed
2023-03-09,"Aizawl, Mizoram",Mizoram,6.63,4.8,29.87,106.77,31.3,1.0,30.0,1.8,8.5,Piped Supply,0,0,3,0,0,0.29,None,None,None
2023-05-30,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.5,7.26,14.17,45.66,27.3,4.4,40.0,2.9,6.1,Piped Supply,1,0,5,0,0,0.69,None,None,None
2023-08-16,"Lunglei, Mizoram",Mizoram,6.57,2.97,35.09,170.33,19.3,104.7,383.0,1.2,15.9,Bore Well,1,1,8,1,56,0.95,High,Hepatitis A,Children
2024-06-25,"Aizawl, Mizoram",Mizoram,7.49,16.24,2.36,4.74,28.3,33.3,19.0,1.7,1.8,Piped Supply,0,1,6,1,33,0.69,High,Hepatitis A,Adults
2023-11-22,"Dharmanagar, Tripura",Tripura,8.2,2.31,0.38,1.82,20.9,4.8,109.0,3.6,0.5,Piped Supply,0,0,11,0,0,0.29,None,None,None
2024-06-28,"Churachandpur, Manipur",Manipur,7.07,2.37,38.02,99.27,27.9,152.6,280.0,2.9,4.5,Hand Pump,0,1,6,1,39,0.82,High,Diarrhea,Adults
2024-11-04,"Dibrugarh, Assam",Assam,5.97,0.24,16.11,48.11,20.7,0.0,19.0,1.5,19.8,River/Stream,0,0,11,1,28,0.67,High,Typhoid,Elderly
2024-12-25,"Dharmanagar, Tripura",Tripura,7.16,1.72,6.27,25.71,21.0,0.7,54.0,8.8,5.5,River/Stream,0,0,12,0,0,0.27,None,None,None
2024-03-25,"Aizawl, Mizoram",Mizoram,7.11,2.26,23.55,97.33,27.4,2.3,9.0,4.9,8.1,River/Stream,1,0,3,1,55,0.77,High,Typhoid,Adults
2023-11-09,"Dimapur, Nagaland",Nagaland,7.66,0.16,17.31,85.68,18.3,3.7,37.0,1.0,18.2,Piped Supply,0,0,11,1,17,0.39,Medium,Diarrhea,Children
2023-03-20,"Agartala, Tripura",Tripura,6.13,0.32,28.71,88.88,26.6,10.6,5.0,2.4,7.8,Bore Well,0,0,3,1,15,0.36,Medium,Diarrhea,Mixed
2023-01-11,"Lunglei, Mizoram",Mizoram,5.99,2.41,17.28,56.66,24.1,3.6,71.0,1.6,11.1,Surface Water,0,0,1,1,22,0.64,High,Gastroenteritis,Children
2024-02-20,"Guwahati, Assam",Assam,6.03,4.43,19.72,40.51,30.0,4.7,13.0,2.9,3.0,Bore Well,0,0,2,0,0,0.36,None,None,None
2023-12-20,"Shillong, Meghalaya",Meghalaya,7.67,4.48,53.28,163.92,24.0,2.5,222.0,2.1,2.4,River/Stream,0,0,12,1,21,0.47,High,Diarrhea,Adults
2024-11-21,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.96,0.95,15.7,77.13,22.9,1.9,57.0,1.0,15.7,River/Stream,0,0,11,1,32,0.57,High,Diarrhea,Adults
2024-06-10,"Aizawl, Mizoram",Mizoram,7.35,0.77,2.21,4.48,25.0,35.0,57.0,1.1,1.9,Hand Pump,0,1,6,1,30,0.52,High,Gastroenteritis,Elderly
2024-11-26,"Shillong, Meghalaya",Meghalaya,7.93,2.37,21.22,81.94,21.3,2.2,69.0,1.0,3.7,Bore Well,1,0,11,1,28,0.56,High,Diarrhea,Mixed
2023-08-11,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,6.58,4.17,22.63,111.98,22.9,116.3,258.0,1.6,2.5,River/Stream,0,1,8,1,50,0.95,High,Diarrhea,Mixed
2023-02-28,"Aizawl, Mizoram",Mizoram,6.36,0.34,13.98,30.57,27.9,0.5,9.0,1.5,0.9,Hand Pump,0,0,2,1,24,0.42,High,Diarrhea,Adults
2024-02-16,"Aizawl, Mizoram",Mizoram,7.53,0.27,184.81,557.14,29.5,11.6,40.0,1.9,0.5,Hand Pump,0,0,2,1,49,0.95,High,Cholera,Adults
2024-02-25,"Silchar, Assam",Assam,7.53,9.0,6.27,26.73,28.6,1.4,123.0,2.8,1.5,Bore Well,1,0,2,1,19,0.56,Medium,Diarrhea,Elderly
